Año,Meses,ID Kiosco VD,Departamento,Municipio,Edad,Grupo étnico,Nivel de estudios,Género,Estrato,Habita en sector,Ocupacion,Situación Particular,Nota Final Examen,Curso,Certificado ,Fecha Inscripción,Fecha Certificado
2016,Septiembre,Ciudadano,Antioquia,Medellín,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,19/09/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Indígenas,Bachillerato incompleto,Femenino,2,Urbano,Estudiante,Beneficiarios del programa de ingreso social del DPS,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,15/09/2016,No ha sido descargado
2016,Mayo,Ciudadano,Santander,San Gil,De 18 a 25,Ninguno,Bachillerato completo,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,23/05/2016,No ha sido descargado
2017,Junio,Ciudadano,Nariño,Pasto,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,05/06/2017,No ha sido descargado
2016,Abril,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Técnico,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,90,Inclusión para Personas con Discapacidad a través de las TIC,SI,27/04/2016,No ha sido descargado
2017,Febrero,Ciudadano,Arauca,Arauca,De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,Activismo Digital,NO,24/02/2017,No ha sido descargado
2017,Febrero,Ciudadano,Norte de Santander,Cúcuta,De 18 a 25,Ninguno,Técnico,Masculino,2,Rural,Funcionario Público,Ninguna de las anteriores,0,Activismo Digital,NO,04/02/2017,No ha sido descargado
2017,Junio,Ciudadano,Norte de Santander,Cúcuta,De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Estudiante,Cabeza de hogar,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,28/06/2017,No ha sido descargado
2016,Agosto,Ciudadano,Meta,Bucaramanga,De 26 a 45,Ninguno,Tecnólogo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,90,"Internet: Buscadores, Correo Electrónico y Descargas",SI,09/08/2016,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Afrodescendientes,Profesional,Femenino,1,Urbano,Docente,Ninguna de las anteriores,90,Inclusión para Personas con Discapacidad a través de las TIC,SI,13/09/2016,"miércoles, 2 de noviembre de 2016, 17:05"
2016,Septiembre,Ciudadano,Cesar,San Roque,De 18 a 25,Ninguno,Técnico,Masculino,3,Urbano,Empleado,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,20/09/2016,No ha sido descargado
2016,Agosto,Ciudadano,Nariño,Pasto,De 26 a 45,Afrodescendientes,Técnico,Masculino,3,Urbano,Funcionario Público,Cabeza de hogar,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,27/08/2016,No ha sido descargado
2017,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,01/06/2017,No ha sido descargado
2017,Febrero,Ciudadano,Meta,Castilla La Nueva,De 18 a 25,Ninguno,Profesional,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,14/02/2017,No ha sido descargado
2017,Agosto,Ciudadano,Tolima,Fresno,De 18 a 25,Ninguno,Técnico,Masculino,1,Urbano,Empleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,23/08/2017 3:29:19 p. m.,No ha sido descargado
2016,Julio,Ciudadano,Nariño,Pasto,De 26 a 45,Ninguno,Bachillerato completo,Masculino,1,Rural,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,16/07/2016,No ha sido descargado
2016,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 8 a 13,Ninguno,Bachillerato incompleto,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,09/06/2016,No ha sido descargado
2017,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Independiente,Ninguna de las anteriores,0,Inclusión para Personas con Discapacidad a través de las TIC,NO,11/07/2017,No ha sido descargado
2016,Julio,Ciudadano,Risaralda,Pereira,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,11/07/2016,No ha sido descargado
2017,Febrero,Ciudadano,Norte de Santander,Cúcuta,De 18 a 25,Ninguno,Profesional,Masculino,1,Urbano,Estudiante,Beneficiarios del programa de ingreso social del DPS,80,Inclusión para Personas con Discapacidad a través de las TIC,SI,04/02/2017,"sábado, 11 de febrero de 2017, 15:00"
2016,Septiembre,Ciudadano,Antioquia,Marinilla,De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Docente,Ninguna de las anteriores,80,Inclusión para Personas con Discapacidad a través de las TIC,SI,22/09/2016,No ha sido descargado
2016,Julio,Ciudadano,Amazonas,Leticia,De 18 a 25,Indígenas,Bachillerato completo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,29/07/2016,No ha sido descargado
2017,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Masculino,3,Urbano,Docente,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,13/06/2017,No ha sido descargado
2017,Enero,Ciudadano,Huila,Aipe,De 18 a 25,Ninguno,Técnico,Femenino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,25/01/2017,No ha sido descargado
2016,Julio,Ciudadano,Tolima,Ibagué,De 46 a 59,Ninguno,Técnico,Femenino,3,Urbano,Informal,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/07/2016,No ha sido descargado
2017,Febrero,Ciudadano,Casanare,Monterrey,De 18 a 25,Ninguno,Técnico,Femenino,2,Urbano,Empleado,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,27/02/2017,"sábado, 8 de julio de 2017, 09:59"
2016,Mayo,Ciudadano,Santander,Mogotes,De 18 a 25,Ninguno,Bachillerato completo,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,20/05/2016,"miércoles, 13 de julio de 2016, 14:36"
2016,Mayo,Ciudadano,Cauca,Popayán,De 26 a 45,Ninguno,Técnico,Masculino,1,Urbano,Desempleado,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,03/05/2016,No ha sido descargado
2016,Junio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 60 en adelante,Ninguno,Profesional,Masculino,5,Urbano,Gestor De Tic,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,10/06/2016,No ha sido descargado
2017,Marzo,Ciudadano,Boyacá,Cubará,De 26 a 45,Ninguno,Tecnólogo,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,09/03/2017,No ha sido descargado
2016,Mayo,Ciudadano,La Guajira,Riohacha,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,03/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Tolima,Honda,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,04/05/2016,No ha sido descargado
2016,Septiembre,Ciudadano,Santander,Bucaramanga,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Mujeres y TIC,NO,18/09/2016,No ha sido descargado
2016,Julio,Ciudadano,Cauca,Piendamo,De 46 a 59,Ninguno,Técnico,Femenino,2,Urbano,Independiente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,19/07/2016,No ha sido descargado
2017,Mayo,Ciudadano,Meta,Acacías,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Docente,Ninguna de las anteriores,100,Formación a Formadores en Alfabetización Digital,SI,13/05/2017,"miércoles, 24 de mayo de 2017, 06:34"
2016,Julio,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,90,"Internet: Buscadores, Correo Electrónico y Descargas",SI,28/07/2016,"jueves, 13 de octubre de 2016, 14:41"
2017,Febrero,Ciudadano,Norte de Santander,Ocaña,De 18 a 25,Ninguno,Bachillerato completo,Femenino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Mujeres y TIC,SI,27/02/2017,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 18 a 25,Ninguno,Bachillerato completo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,15/08/2017 11:29:10 a. m.,"jueves, 31 de agosto de 2017, 15:46"
2016,Julio,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Profesional,Masculino,3,Urbano,Independiente,Ninguna de las anteriores,80,Uso Responsable de las TIC 0 En TIC Confío,SI,08/07/2016,No ha sido descargado
2016,Noviembre,Ciudadano,Boyacá,Tunja,De 26 a 45,Ninguno,Tecnólogo,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,28/11/2016,No ha sido descargado
2017,Julio,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,3,Urbano,Estudiante,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,05/07/2017,No ha sido descargado
2017,Agosto,Ciudadano,Huila,Pitalito,De 26 a 45,Raizales,Técnico,Masculino,2,Urbano,Independiente,"Personas victimas de violencia (desplazados, afectados por minas, con pérdida familiar, unidad para las víctimas)",0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,08/08/2017 9:13:11 a. m.,No ha sido descargado
2016,Julio,Ciudadano,Córdoba,Sahagún,De 18 a 25,Ninguno,Profesional,Femenino,2,Urbano,Estudiante,Ninguna de las anteriores,50,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,17/07/2016,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,100,"Internet: Buscadores, Correo Electrónico y Descargas",SI,23/05/2016,No ha sido descargado
2017,Febrero,Ciudadano,Huila,Garzón,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,80,Activismo Digital,SI,06/02/2017,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,2,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,02/08/2017 10:53:17 a. m.,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Cubarral,De 46 a 59,Ninguno,Profesional,Masculino,1,Urbano,Gestor de TIC,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,15/08/2017 12:12:40 a. m.,No ha sido descargado
2017,Abril,Ciudadano,Santander,Puerto Wilches,De 18 a 25,Ninguno,Técnico,Femenino,1,Urbano,Desempleado,Beneficiarios del programa Red Unidos de la ANSPE,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,24/04/2017,No ha sido descargado
2016,Septiembre,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Profesional,Femenino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,27/09/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Masculino,4,Urbano,Empleado,Ninguna de las anteriores,0,Activismo Digital,NO,02/05/2016,No ha sido descargado
2016,Mayo,Ciudadano,Valle Del Cauca,Cali,De 26 a 45,Ninguno,Técnico,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,24/05/2016,No ha sido descargado
2017,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Bachillerato completo,Femenino,3,Urbano,Independiente,Persona con discapacidad,0,Activismo Digital,NO,22/05/2017,No ha sido descargado
2016,Octubre,Ciudadano,Bolívar,Cartagena,De 26 a 45,Ninguno,Postgrado,Femenino,2,Urbano,Funcionario Público,Ninguna de las anteriores,80,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,23/10/2016,No ha sido descargado
2016,Julio,Ciudadano,Córdoba,Tierralta,De 18 a 25,Ninguno,Técnico,Femenino,1,Urbano,Estudiante,Ninguna de las anteriores,90,Activismo Digital,SI,10/07/2016,"miércoles, 5 de julio de 2017, 21:20"
2016,Junio,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Técnico,Masculino,2,Urbano,Empleado,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,24/06/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Postgrado,Femenino,4,Urbano,Otro,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,11/05/2016,No ha sido descargado
2016,Julio,Ciudadano,Cundinamarca,Fusagasugá,De 18 a 25,Ninguno,Bachillerato completo,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,23/07/2016,No ha sido descargado
2016,Julio,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Postgrado,Femenino,3,Urbano,Docente,Ninguna de las anteriores,80,Formación a Formadores en Alfabetización Digital,SI,16/07/2016,"martes, 25 de julio de 2017, 17:42"
2017,Julio,Ciudadano,Risaralda,La Virginia,De 26 a 45,Ninguno,Tecnólogo,Femenino,3,Urbano,Empleado,Cabeza de hogar,90,Apropiación Social de las TIC,SI,20/07/2017,"miércoles, 26 de julio de 2017, 19:38"
2016,Mayo,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,18/05/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 14 a 17,Ninguno,Bachillerato incompleto,Femenino,1,Urbano,Empleado,Ninguna de las anteriores,80,Uso Responsable de las TIC 0 En TIC Confío,SI,10/07/2016,No ha sido descargado
2017,Marzo,Ciudadano,Putumayo,Mocoa,De 18 a 25,Indígenas,Tecnólogo,Masculino,0,Urbano,Funcionario Público,Ninguna de las anteriores,0,Apropiación Social de las TIC,NO,17/03/2017,No ha sido descargado
2016,Agosto,Ciudadano,Valle Del Cauca,Cali,De 46 a 59,Ninguno,Postgrado,Masculino,4,Urbano,Docente,Ninguna de las anteriores,80,Activismo Digital,SI,01/08/2016,"miércoles, 24 de agosto de 2016, 20:26"
2016,Mayo,Ciudadano,La Guajira,Maicao,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Desempleado,Persona en situación de desplazamiento,100,Uso Responsable de las TIC 0 En TIC Confío,SI,10/05/2016,No ha sido descargado
2017,Enero,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Postgrado,Masculino,2,Urbano,Docente,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,27/01/2017,No ha sido descargado
2016,Septiembre,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Técnico,Femenino,2,Urbano,Juntas De Acción Comunal,Ninguna de las anteriores,90,Activismo Digital,SI,26/09/2016,No ha sido descargado
2016,Julio,Ciudadano,Meta,Bucaramanga,De 18 a 25,Ninguno,Profesional,Femenino,4,Urbano,Estudiante,Persona con discapacidad,90,Uso Responsable de las TIC 0 En TIC Confío,SI,14/07/2016,No ha sido descargado
2017,Mayo,Ciudadano,Antioquia,Medellin,De 18 a 25,Ninguno,Técnico,Masculino,2,Rural,Empleado,Ninguna de las anteriores,80,Apropiación Social de las TIC,SI,30/05/2017,"miércoles, 21 de junio de 2017, 15:02"
2016,Septiembre,Ciudadano,Valle Del Cauca,Buenaventura,De 18 a 25,Afrodescendientes,Profesional,Femenino,1,Urbano,Estudiante,"Personas victimas de violencia (desplazados, afectados por minas, con pérdida familiar, unidad para las víctimas)",0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,12/09/2016,No ha sido descargado
2016,Abril,Ciudadano,Boyacá,Quípama,De 18 a 25,Ninguno,Profesional,Masculino,1,Urbano,Estudiante,Ninguna de las anteriores,0,Formación a Formadores en Alfabetización Digital,NO,29/04/2016,No ha sido descargado
2016,Mayo,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Independiente,Cabeza de hogar,0,Uso Responsable de las TIC 0 En TIC Confío,NO,06/05/2016,No ha sido descargado
2017,Febrero,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Bachillerato completo,Femenino,3,Urbano,Desempleado,Cabeza de hogar,0,Uso Responsable de las TIC 0 En TIC Confío,NO,10/02/2017,No ha sido descargado
2016,Agosto,Ciudadano,Cundinamarca,Funza,De 14 a 17,Ninguno,Bachillerato incompleto,Masculino,3,Urbano,Funcionario Público,Ninguna de las anteriores,80,"Internet: Buscadores, Correo Electrónico y Descargas",SI,31/08/2016,No ha sido descargado
2016,Mayo,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 18 a 25,Ninguno,Técnico,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,26/05/2016,No ha sido descargado
2016,Julio,Ciudadano,Chocó,Quibdó,De 26 a 45,Afrodescendientes,Profesional,Femenino,1,Urbano,Empleado,Habita en una comunidad étnica,0,Formación a Formadores en Alfabetización Digital,NO,11/07/2016,No ha sido descargado
2016,Mayo,Ciudadano,Meta,Villavicencio,De 26 a 45,Ninguno,Profesional,Femenino,2,Urbano,Independiente,Ninguna de las anteriores,100,"Internet: Buscadores, Correo Electrónico y Descargas",SI,24/05/2016,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 14 a 17,Ninguno,Bachillerato completo,Femenino,2,Rural,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,16/08/2017 9:20:58 a. m.,No ha sido descargado
2016,Mayo,Ciudadano,Boyacá,Chiquinquirá,De 18 a 25,Ninguno,Bachillerato completo,Masculino,2,Urbano,Funcionario Público,Ninguna de las anteriores,100,Atención y Reparación Integral de Víctimas del Conflicto Armado,SI,20/05/2016,No ha sido descargado
2016,Julio,Ciudadano,Nariño,Ipiales,De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,20/07/2016,No ha sido descargado
2016,Julio,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 26 a 45,Ninguno,Profesional,Femenino,3,Urbano,Docente,Ninguna de las anteriores,100,Uso Responsable de las TIC 0 En TIC Confío,SI,25/07/2016,No ha sido descargado
2016,Abril,Ciudadano,Santander,San Gil,De 26 a 45,Ninguno,Técnico,Femenino,2,Rural,Labores De Hogar,Cabeza de hogar,0,Mujeres y TIC,NO,27/04/2016,No ha sido descargado
2016,Agosto,Ciudadano,"Bogotá, D.C.","Bogotá, D.C.",De 46 a 59,Ninguno,Postgrado,Femenino,3,Urbano,Funcionario Público,Ninguna de las anteriores,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,11/08/2016,No ha sido descargado
2017,Abril,Ciudadano,Tolima,Ibagué,De 26 a 45,Ninguno,Profesional,Masculino,2,Urbano,Gestor De Tic,Ninguna de las anteriores,80,Apropiación Social de las TIC,SI,28/04/2017,"domingo, 30 de julio de 2017, 21:23"
2016,Mayo,Ciudadano,Antioquia,Medellín,De 26 a 45,Ninguno,Tecnólogo,Masculino,4,Urbano,Independiente,Ninguna de las anteriores,80,Apropiación Social de las TIC,SI,01/05/2016,"lunes, 13 de junio de 2016, 00:05"
2017,Febrero,Ciudadano,Tolima,Mariquita,De 26 a 45,Ninguno,Técnico,Masculino,1,Urbano,Desempleado,Ninguna de las anteriores,0,Atención y Reparación Integral de Víctimas del Conflicto Armado,NO,20/02/2017,No ha sido descargado
2017,Agosto,Ciudadano,Meta,Acacías,De 8 a 13,Ninguno,Bachillerato incompleto,Masculino,2,Urbano,Estudiante,Ninguna de las anteriores,0,Uso Responsable de las TIC 0 En TIC Confío,NO,16/08/2017 10:32:37 a. m.,No ha sido descargado
2016,Abril,Gestor KVD,Córdoba,Chinú,De 18 a 25,Ninguno,Técnico,Masculino,2,Rural,Gestor De Tic,Ninguna de las anteriores,90,Activismo Digital,SI,26/04/2016,No ha sido descargado
2016,Octubre,Ciudadano,Nariño,Quibdó,De 8 a 13,Ninguno,Bachillerato incompleto,Femenino,1,Rural,Empleado,Habita en una comunidad étnica,0,"Internet: Buscadores, Correo Electrónico y Descargas",NO,07/10/2016,No ha sido descargado
